url,Picture URL,Brand,Product Name,Model,Price in India,Total Ratings,1 Stars,2 Stars,3 Stars,4 Stars,5 Stars,Launched,Front camera,Screen size (inches),Touchscreen,Rear camera,Wi-Fi,Internal storage,Bluetooth,Resolution,Operating system,Expandable storage,Accelerometer,Processor,GPS,Ambient light sensor,Gyroscope,Removable battery,RAM,Compass/ Magnetometer,Proximity sensor,Barometer,Wi-Fi Direct,FM,USB OTG,Headphones,NFC,Temperature sensor,Infrared,Mobile High-Definition Link (MHL),Expandable storage type,Processor make,Wi-Fi standards supported,Weight (g),Dimensions (mm),Battery capacity (mAh),Expandable storage up to (GB),Bluetooth version,Colours,Number of SIMs,Rear Flash,3G,4G/ LTE,Supports 4G in India (Band 40),Pixels per inch (PPI),GSM/CDMA,SIM Type,Form factor,Sim 2 3G,other_info,price_inr,total_ratings,number_of_sims,expandable_storage_up_to_gb,ram_gb,internal_storage_gb,thickness_mm,usb_type_c,rating_1_pct,rating_2_pct,rating_3_pct,rating_4_pct,rating_5_pct,rating_distribution_sum,has_rating_distribution,document_id,canonical_product_key,variant_key,text,has_specification_conflict,has_numeric_anomaly
https://gadgets.ndtv.com/lenovo-tab-7-4517,https://drop.ndtv.com/TECH/product_database/images/1115201762259PM_635_lenovo_tab_7.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lenovo,"Lenovo Tab 7 Tablet (16GB, 7.6 Inches, WI-FI, Black)",Tab 7,"₹ 8,799",70,19,13,7,21,40,November 2017,2-megapixel,6.98,No,5-megapixel,Yes,16GB,Yes,1280x720 pixels,Android 7.0,Yes,Yes,1.3GHz quad-core,Yes,Yes,No,No,2GB,No,Yes,No,No,No,Yes,3.5mm,No,No,No,No,microSD,MediaTek,802.11 b/g/n,260.0,,3500.0,128.0,4.0,Slate Black,2.0,No,Yes,Yes,Yes,,GSM,Nano-SIM,,Yes,"{'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 3G': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM', 'Sim 1 4G/ LTE': 'Yes', 'Sim 2 4G/ LTE': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Front Flash': 'No', 'Thickness': '8.4'}",8799.0,70.0,2.0,128.0,2.0,16.0,8.4,Unknown,19,13,7,21,40,100,True,TAB_c0bfe40628a1949b,c2a84fe28b8cf21c,af2ed3094d69e123,"Category: Tablet. Brand: Lenovo. Model: Tab 7. Product: Lenovo Tab 7 Tablet (16GB, 7.6 Inches, WI-FI, Black). Launch information: November 2017. Processor: 1.3GHz quad-core. Processor make/chipset: MediaTek. RAM: 2 GB. Internal storage: 16 GB. Expandable storage: Yes. Expandable storage type: microSD. Expandable storage capacity: 128 GB. Screen size: 6.98 inches. Resolution: 1280x720. Pixels per inch: Unknown. Touchscreen: No. Front camera: 2-megapixel. Rear camera: 5-megapixel. Rear flash: No. Operating system: Android 7.0. OS family: Android. OS version: 7.0. Battery capacity: 3500 mAh. Removable battery: No. Weight: 260 grams. Dimensions: Unknown. Thickness: 8.4 mm. Colour: Slate Black. Wi-Fi: Yes. Wi-Fi standards: 802.11 b/g/n. Wi-Fi Direct: No. Bluetooth: Yes. Bluetooth version: 4. GPS: Yes. Number of SIMs: 2. 3G: Yes. 4G/LTE: Yes. 4G Band 40 support in India: Yes. GSM/CDMA: GSM. SIM type: Nano-SIM. Accelerometer: Yes. Ambient light sensor: Yes. Gyroscope: No. Compass/magnetometer: No. Proximity sensor: Yes. Barometer: No. NFC: No. USB OTG: Yes. USB Type-C information: Unknown. FM: No. Infrared: No. Temperature sensor: No. Headphones: 3.5mm. MHL: No. Form factor: Unknown. Listed price: ₹8799. Rating count: 70. Rating distribution: 1-star 19%, 2-star 13%, 3-star 7%, 4-star 21%, 5-star 40%.",False,False
https://gadgets.ndtv.com/swipe-slice-1789,https://drop.ndtv.com/TECH/product_database/images/7232014104618AM_635_swipe_slice.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Swipe,"Swipe Slice Tablet (4GB, 7 Inches, WI-FI, Black)",Slice,"₹ 2,990",174,35,8,16,12,29,July 2014,0.3-megapixel,7.0,No,2-megapixel,Yes,4GB,Yes,480x800 pixels,Android 4.2.2,Yes,Yes,1.3GHz dual-core,Yes,No,No,No,512MB,No,Yes,No,No,Yes,No,3.5mm,No,No,No,No,microSD,MediaTek MT8312,802.11 b/g/n,,189.00 x 108.00 x 10.00,3000.0,32.0,4.0,"Black, White, Yellow, Red, Blue",2.0,No,No,No,No,,GSM,Regular,,No,"{'Sim 1 Supports 4G in India (Band 40)': 'No', 'Sim 1 3G': 'No', 'Sim 2 Supports 4G in India (Band 40)': 'No', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM', 'Sim 1 4G/ LTE': 'No', 'Sim 2 4G/ LTE': 'No', 'Sim 1 SIM Type': 'Regular', 'Sim 2 SIM Type': 'Regular'}",2990.0,174.0,2.0,32.0,0.5,4.0,,Unknown,35,8,16,12,29,100,True,TAB_9381cf150dd63cd1,a782b8fcbf5bc811,04d8b05612738e1f,"Category: Tablet. Brand: Swipe. Model: Slice. Product: Swipe Slice Tablet (4GB, 7 Inches, WI-FI, Black). Launch information: July 2014. Processor: 1.3GHz dual-core. Processor make/chipset: MediaTek MT8312. RAM: 0.5 GB. Internal storage: 4 GB. Expandable storage: Yes. Expandable storage type: microSD. Expandable storage capacity: 32 GB. Screen size: 7 inches. Resolution: 480x800. Pixels per inch: Unknown. Touchscreen: No. Front camera: 0.3-megapixel. Rear camera: 2-megapixel. Rear flash: No. Operating system: Android 4.2.2. OS family: Android. OS version: 4.2.2. Battery capacity: 3000 mAh. Removable battery: No. Weight: Unknown grams. Dimensions: 189.00 x 108.00 x 10.00 mm. Thickness: Unknown mm. Colour: Black, White, Yellow, Red, Blue. Wi-Fi: Yes. Wi-Fi standards: 802.11 b/g/n. Wi-Fi Direct: No. Bluetooth: Yes. Bluetooth version: 4. GPS: Yes. Number of SIMs: 2. 3G: No. 4G/LTE: No. 4G Band 40 support in India: No. GSM/CDMA: GSM. SIM type: Regular. Accelerometer: Yes. Ambient light sensor: No. Gyroscope: No. Compass/magnetometer: No. Proximity sensor: Yes. Barometer: No. NFC: No. USB OTG: No. USB Type-C information: Unknown. FM: Yes. Infrared: No. Temperature sensor: No. Headphones: 3.5mm. MHL: No. Form factor: Unknown. Listed price: ₹2990. Rating count: 174. Rating distribution: 1-star 35%, 2-star 8%, 3-star 16%, 4-star 12%, 5-star 29%.",False,False
https://gadgets.ndtv.com/swipe-slice-1789,https://drop.ndtv.com/TECH/product_database/images/7232014104618AM_635_swipe_slice.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Swipe,"Swipe Slice Tablet (4GB, 7 Inches, WI-FI, White)",Slice,"₹ 3,389",174,35,8,16,12,29,July 2014,0.3-megapixel,7.0,No,2-megapixel,Yes,4GB,Yes,480x800 pixels,Android 4.2.2,Yes,Yes,1.3GHz dual-core,Yes,No,No,No,512MB,No,Yes,No,No,Yes,No,3.5mm,No,No,No,No,microSD,MediaTek MT8312,802.11 b/g/n,,189.00 x 108.00 x 10.00,3000.0,32.0,4.0,"Black, White, Yellow, Red, Blue",2.0,No,No,No,No,,GSM,Regular,,No,"{'Sim 1 Supports 4G in India (Band 40)': 'No', 'Sim 1 3G': 'No', 'Sim 2 Supports 4G in India (Band 40)': 'No', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM', 'Sim 1 4G/ LTE': 'No', 'Sim 2 4G/ LTE': 'No', 'Sim 1 SIM Type': 'Regular', 'Sim 2 SIM Type': 'Regular'}",3389.0,174.0,2.0,32.0,0.5,4.0,,Unknown,35,8,16,12,29,100,True,TAB_c9e57f47a481ef6f,a782b8fcbf5bc811,21134ad958fea452,"Category: Tablet. Brand: Swipe. Model: Slice. Product: Swipe Slice Tablet (4GB, 7 Inches, WI-FI, White). Launch information: July 2014. Processor: 1.3GHz dual-core. Processor make/chipset: MediaTek MT8312. RAM: 0.5 GB. Internal storage: 4 GB. Expandable storage: Yes. Expandable storage type: microSD. Expandable storage capacity: 32 GB. Screen size: 7 inches. Resolution: 480x800. Pixels per inch: Unknown. Touchscreen: No. Front camera: 0.3-megapixel. Rear camera: 2-megapixel. Rear flash: No. Operating system: Android 4.2.2. OS family: Android. OS version: 4.2.2. Battery capacity: 3000 mAh. Removable battery: No. Weight: Unknown grams. Dimensions: 189.00 x 108.00 x 10.00 mm. Thickness: Unknown mm. Colour: Black, White, Yellow, Red, Blue. Wi-Fi: Yes. Wi-Fi standards: 802.11 b/g/n. Wi-Fi Direct: No. Bluetooth: Yes. Bluetooth version: 4. GPS: Yes. Number of SIMs: 2. 3G: No. 4G/LTE: No. 4G Band 40 support in India: No. GSM/CDMA: GSM. SIM type: Regular. Accelerometer: Yes. Ambient light sensor: No. Gyroscope: No. Compass/magnetometer: No. Proximity sensor: Yes. Barometer: No. NFC: No. USB OTG: No. USB Type-C information: Unknown. FM: Yes. Infrared: No. Temperature sensor: No. Headphones: 3.5mm. MHL: No. Form factor: Unknown. Listed price: ₹3389. Rating count: 174. Rating distribution: 1-star 35%, 2-star 8%, 3-star 16%, 4-star 12%, 5-star 29%.",False,False
https://gadgets.ndtv.com/lenovo-tab-2-a8-lte-2449,https://cdn.gadgets360.com/content/assets/products/lenovo-tab-2-a8-lte-2449_960X480_1438858212.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lenovo,"Lenovo Tab 2 A8-50LC Tablet (16GB, 8 Inches, WI-FI, Blue)",Tab 2 A8 LTE,"₹ 15,000",44,16,7,18,9,50,June 2015,2-megapixel,8.0,No,5-megapixel,Yes,8GB,Yes,1280x720 pixels,Android 5.0,Yes,Yes,1.3GHz quad-core,No,Yes,No,No,1GB,No,Yes,No,No,No,No,3.5mm,No,No,No,No,microSD,MediaTek MT8735,802.11 a/b/g/n,360.0,125.00 x 210.00 x 8.90,4290.0,32.0,4.0,"Pearl White, Ebony, Midnight Blue, Neon Pink",2.0,,Yes,No,No,,GSM,Micro-SIM,,Yes,"{'Sim 1 Supports 4G in India (Band 40)': 'No', 'Sim 1 3G': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'No', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM', 'Sim 1 4G/ LTE': 'No', 'Sim 2 4G/ LTE': 'No', 'Sim 1 SIM Type': 'Micro-SIM', 'Sim 2 SIM Type': 'Micro-SIM'}",15000.0,44.0,2.0,32.0,1.0,16.0,,Unknown,16,7,18,9,50,100,True,TAB_90b4215d9d62571e,dff43fb8e395de78,504c810a526944ca,"Category: Tablet. Brand: Lenovo. Model: Tab 2 A8 LTE. Product: Lenovo Tab 2 A8-50LC Tablet (16GB, 8 Inches, WI-FI, Blue). Launch information: June 2015. Processor: 1.3GHz quad-core. Processor make/chipset: MediaTek MT8735. RAM: 1 GB. Internal storage: 16 GB. Expandable storage: Yes. Expandable storage type: microSD. Expandable storage capacity: 32 GB. Screen size: 8 inches. Resolution: 1280x720. Pixels per inch: Unknown. Touchscreen: No. Front camera: 2-megapixel. Rear camera: 5-megapixel. Rear flash: Unknown. Operating system: Android 5.0. OS family: Android. OS version: 5.0. Battery capacity: 4290 mAh. Removable battery: No. Weight: 360 grams. Dimensions: 125.00 x 210.00 x 8.90 mm. Thickness: Unknown mm. Colour: Pearl White, Ebony, Midnight Blue, Neon Pink. Wi-Fi: Yes. Wi-Fi standards: 802.11 a/b/g/n. Wi-Fi Direct: No. Bluetooth: Yes. Bluetooth version: 4. GPS: No. Number of SIMs: 2. 3G: Yes. 4G/LTE: No. 4G Band 40 support in India: No. GSM/CDMA: GSM. SIM type: Micro-SIM. Accelerometer: Yes. Ambient light sensor: Yes. Gyroscope: No. Compass/magnetometer: No. Proximity sensor: Yes. Barometer: No. NFC: No. USB OTG: No. USB Type-C information: Unknown. FM: No. Infrared: No. Temperature sensor: No. Headphones: 3.5mm. MHL: No. Form factor: Unknown. Listed price: ₹15000. Rating count: 44. Rating distribution: 1-star 16%, 2-star 7%, 3-star 18%, 4-star 9%, 5-star 50%.",True,False
https://gadgets.ndtv.com/karbonn-st72-2161,https://drop.ndtv.com/TECH/product_database/images/11202014115428AM_635_karbonn_st72.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Karbonn,"Karbonn ST-72 Tablet (4GB, 7 Inches, WI-FI, White)",ST72,"₹ 4,499",6,17,17,33,17,17,November 2014,3.2-megapixel,7.0,No,3.2-megapixel,Yes,4GB,Yes,1024x600 pixels,Android 4.4.2,Yes,Yes,1.3GHz quad-core,Yes,Yes,No,No,512MB,No,Yes,No,No,Yes,No,3.5mm,No,No,No,No,microSD,,802.11 b/g/n,290.0,184.50 x 100.00 x 8.90,2800.0,32.0,4.0,"Black, White, Grey",2.0,LED,Yes,No,No,,GSM,Regular,,Yes,"{'Sim 1 Supports 4G in India (Band 40)': 'No', 'Sim 1 3G': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'No', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM', 'Sim 1 4G/ LTE': 'No', 'Sim 2 4G/ LTE': 'No', 'Sim 1 SIM Type': 'Regular', 'Sim 2 SIM Type': 'Regular'}",4499.0,6.0,2.0,32.0,0.5,4.0,,Unknown,17,17,33,17,17,101,True,TAB_9ded75c7da93ce59,5940dfe1bb6826b7,2b95dd9dcccb9da9,"Category: Tablet. Brand: Karbonn. Model: ST72. Product: Karbonn ST-72 Tablet (4GB, 7 Inches, WI-FI, White). Launch information: November 2014. Processor: 1.3GHz quad-core. Processor make/chipset: Unknown. RAM: 0.5 GB. Internal storage: 4 GB. Expandable storage: Yes. Expandable storage type: microSD. Expandable storage capacity: 32 GB. Screen size: 7 inches. Resolution: 1024x600. Pixels per inch: Unknown. Touchscreen: No. Front camera: 3.2-megapixel. Rear camera: 3.2-megapixel. Rear flash: LED. Operating system: Android 4.4.2. OS family: Android. OS version: 4.4.2. Battery capacity: 2800 mAh. Removable battery: No. Weight: 290 grams. Dimensions: 184.50 x 100.00 x 8.90 mm. Thickness: Unknown mm. Colour: Black, White, Grey. Wi-Fi: Yes. Wi-Fi standards: 802.11 b/g/n. Wi-Fi Direct: No. Bluetooth: Yes. Bluetooth version: 4. GPS: Yes. Number of SIMs: 2. 3G: Yes. 4G/LTE: No. 4G Band 40 support in India: No. GSM/CDMA: GSM. SIM type: Regular. Accelerometer: Yes. Ambient light sensor: Yes. Gyroscope: No. Compass/magnetometer: No. Proximity sensor: Yes. Barometer: No. NFC: No. USB OTG: No. USB Type-C information: Unknown. FM: Yes. Infrared: No. Temperature sensor: No. Headphones: 3.5mm. MHL: No. Form factor: Unknown. Listed price: ₹4499. Rating count: 6. Rating distribution: 1-star 17%, 2-star 17%, 3-star 33%, 4-star 17%, 5-star 17%.",False,False
https://gadgets.ndtv.com/iball-slide-3g-9017-d50-2098,https://drop.ndtv.com/TECH/product_database/images/1028201443504PM_635_iball_slide_3g_9017_d50.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,iBall,"iBall Slide 9017-D50 Tablet (8GB, 9 Inches, WI-FI, Black)",Slide 3G 9017-D50,"₹ 10,000",37,24,3,22,22,30,October 2014,2-megapixel,9.0,No,2-megapixel,Yes,8GB,Yes,600x1024 pixels,Android 4.4,Yes,Yes,1.3GHz dual-core,Yes,Yes,No,No,1GB,No,Yes,No,No,Yes,No,3.5mm,No,No,No,No,microSD,,802.11 b/g/n,511.0,245.00 x 156.00 x 11.00,4000.0,32.0,4.0,Black,2.0,No,Yes,No,No,,GSM,Regular,,Yes,"{'Sim 1 Supports 4G in India (Band 40)': 'No', 'Sim 1 3G': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'No', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM', 'Sim 1 4G/ LTE': 'No', 'Sim 2 4G/ LTE': 'No', 'Sim 1 SIM Type': 'Regular', 'Sim 2 SIM Type': 'Regular'}",10000.0,37.0,2.0,32.0,1.0,8.0,,Unknown,24,3,22,22,30,101,True,TAB_0a4fe74495733d8a,a8347673cd155141,2ab5ea58772343b0,"Category: Tablet. Brand: iBall. Model: Slide 3G 9017-D50. Product: iBall Slide 9017-D50 Tablet (8GB, 9 Inches, WI-FI, Black). Launch information: October 2014. Processor: 1.3GHz dual-core. Processor make/chipset: Unknown. RAM: 1 GB. Internal storage: 8 GB. Expandable storage: Yes. Expandable storage type: microSD. Expandable storage capacity: 32 GB. Screen size: 9 inches. Resolution: 600x1024. Pixels per inch: Unknown. Touchscreen: No. Front camera: 2-megapixel. Rear camera: 2-megapixel. Rear flash: No. Operating system: Android 4.4. OS family: Android. OS version: 4.4. Battery capacity: 4000 mAh. Removable battery: No. Weight: 511 grams. Dimensions: 245.00 x 156.00 x 11.00 mm. Thickness: Unknown mm. Colour: Black. Wi-Fi: Yes. Wi-Fi standards: 802.11 b/g/n. Wi-Fi Direct: No. Bluetooth: Yes. Bluetooth version: 4. GPS: Yes. Number of SIMs: 2. 3G: Yes. 4G/LTE: No. 4G Band 40 support in India: No. GSM/CDMA: GSM. SIM type: Regular. Accelerometer: Yes. Ambient light sensor: Yes. Gyroscope: No. Compass/magnetometer: No. Proximity sensor: Yes. Barometer: No. NFC: No. USB OTG: No. USB Type-C information: Unknown. FM: Yes. Infrared: No. Temperature sensor: No. Headphones: 3.5mm. MHL: No. Form factor: Unknown. Listed price: ₹10000. Rating count: 37. Rating distribution: 1-star 24%, 2-star 3%, 3-star 22%, 4-star 22%, 5-star 30%.",False,False
https://gadgets.ndtv.com/karbonn-ta-fone-a34-1439,https://drop.ndtv.com/TECH/product_database/images/41201412029PM_635_karbonn_ta_fone_a34.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Karbonn,"Karbonn TA-FONE-A34 Tablet (2GB, 7 Inches, WI-FI, White)",Ta-Fone A34,"₹ 4,100",4,75,25,0,0,0,April 2013,0.3-megapixel,7.0,No,2-megapixel,Yes,4GB,Yes,800x480 pixels,Android 4.0,Yes,Yes,1GHz one-core,Yes,No,No,No,1GB,No,No,No,No,Yes,No,3.5mm,No,No,No,No,microSD,Cortex-A9,802.11 b/g/n,335.0,124.00 x 197.00 x 12.30,3000.0,32.0,,,2.0,No,No,No,No,133.0,GSM,Regular,,No,"{'Sim 1 Supports 4G in India (Band 40)': 'No', 'Sim 1 3G': 'No', 'Sim 2 Supports 4G in India (Band 40)': 'No', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM', 'Sim 1 4G/ LTE': 'No', 'Sim 2 4G/ LTE': 'No', 'Sim 1 SIM Type': 'Regular', 'Sim 2 SIM Type': 'Regular'}",4100.0,4.0,2.0,32.0,1.0,2.0,,Unknown,75,25,0,0,0,100,True,TAB_4f926fc2e48694ee,8b72b8272234e6e7,70903667a17cdc93,"Category: Tablet. Brand: Karbonn. Model: Ta-Fone A34. Product: Karbonn TA-FONE-A34 Tablet (2GB, 7 Inches, WI-FI, White). Launch information: April 2013. Processor: 1GHz one-core. Processor make/chipset: Cortex-A9. RAM: 1 GB. Internal storage: 2 GB. Expandable storage: Yes. Expandable storage type: microSD. Expandable storage capacity: 32 GB. Screen size: 7 inches. Resolution: 800x480. Pixels per inch: 133. Touchscreen: No. Front camera: 0.3-megapixel. Rear camera: 2-megapixel. Rear flash: No. Operating system: Android 4.0. OS family: Android. OS version: 4.0. Battery capacity: 3000 mAh. Removable battery: No. Weight: 335 grams. Dimensions: 124.00 x 197.00 x 12.30 mm. Thickness: Unknown mm. Colour: Unknown. Wi-Fi: Yes. Wi-Fi standards: 802.11 b/g/n. Wi-Fi Direct: No. Bluetooth: Yes. Bluetooth version: Unknown. GPS: Yes. Number of SIMs: 2. 3G: No. 4G/LTE: No. 4G Band 40 support in India: No. GSM/CDMA: GSM. SIM type: Regular. Accelerometer: Yes. Ambient light sensor: No. Gyroscope: No. Compass/magnetometer: No. Proximity sensor: No. Barometer: No. NFC: No. USB OTG: No. USB Type-C information: Unknown. FM: Yes. Infrared: No. Temperature sensor: No. Headphones: 3.5mm. MHL: No. Form factor: Unknown. Listed price: ₹4100. Rating count: 4. Rating distribution: 1-star 75%, 2-star 25%, 3-star 0%, 4-star 0%, 5-star 0%.",True,False
https://gadgets.ndtv.com/iball-slide-3g-9017-d50-2098,https://drop.ndtv.com/TECH/product_database/images/1028201443504PM_635_iball_slide_3g_9017_d50.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,iBall,"iBall Slide 9017-D50 Tablet (8GB, 9 Inches, WI-FI, Blue)",Slide 3G 9017-D50,"₹ 7,999",37,24,3,22,22,30,October 2014,2-megapixel,9.0,No,2-megapixel,Yes,8GB,Yes,600x1024 pixels,Android 4.4,Yes,Yes,1.3GHz dual-core,Yes,Yes,No,No,1GB,No,Yes,No,No,Yes,No,3.5mm,No,No,No,No,microSD,,802.11 b/g/n,511.0,245.00 x 156.00 x 11.00,4000.0,32.0,4.0,Black,2.0,No,Yes,No,No,,GSM,Regular,,Yes,"{'Sim 1 Supports 4G in India (Band 40)': 'No', 'Sim 1 3G': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'No', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM', 'Sim 1 4G/ LTE': 'No', 'Sim 2 4G/ LTE': 'No', 'Sim 1 SIM Type': 'Regular', 'Sim 2 SIM Type': 'Regular'}",7999.0,37.0,2.0,32.0,1.0,8.0,,Unknown,24,3,22,22,30,101,True,TAB_a75ec3ff410f54cb,a8347673cd155141,b79854a9a7577507,"Category: Tablet. Brand: iBall. Model: Slide 3G 9017-D50. Product: iBall Slide 9017-D50 Tablet (8GB, 9 Inches, WI-FI, Blue). Launch information: October 2014. Processor: 1.3GHz dual-core. Processor make/chipset: Unknown. RAM: 1 GB. Internal storage: 8 GB. Expandable storage: Yes. Expandable storage type: microSD. Expandable storage capacity: 32 GB. Screen size: 9 inches. Resolution: 600x1024. Pixels per inch: Unknown. Touchscreen: No. Front camera: 2-megapixel. Rear camera: 2-megapixel. Rear flash: No. Operating system: Android 4.4. OS family: Android. OS version: 4.4. Battery capacity: 4000 mAh. Removable battery: No. Weight: 511 grams. Dimensions: 245.00 x 156.00 x 11.00 mm. Thickness: Unknown mm. Colour: Black. Wi-Fi: Yes. Wi-Fi standards: 802.11 b/g/n. Wi-Fi Direct: No. Bluetooth: Yes. Bluetooth version: 4. GPS: Yes. Number of SIMs: 2. 3G: Yes. 4G/LTE: No. 4G Band 40 support in India: No. GSM/CDMA: GSM. SIM type: Regular. Accelerometer: Yes. Ambient light sensor: Yes. Gyroscope: No. Compass/magnetometer: No. Proximity sensor: Yes. Barometer: No. NFC: No. USB OTG: No. USB Type-C information: Unknown. FM: Yes. Infrared: No. Temperature sensor: No. Headphones: 3.5mm. MHL: No. Form factor: Unknown. Listed price: ₹7999. Rating count: 37. Rating distribution: 1-star 24%, 2-star 3%, 3-star 22%, 4-star 22%, 5-star 30%.",False,False
https://gadgets.ndtv.com/asus-fonepad-8-fe380cg-1656,https://drop.ndtv.com/TECH/product_database/images/62201435006PM_635_asus_fonepad_8.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Fonepad 8 FE380CG-1A071A Tablet (16GB, 8 Inches, WI-FI, Black)",Fonepad 8 (FE380CG),"₹ 14,490",179,8,3,8,32,48,June 2014,2-megapixel,8.0,No,5-megapixel,Yes,16GB,Yes,1280x800 pixels,Android 4.4,Yes,Yes,1.3GHz quad-core,Yes,Yes,Yes,No,2GB,Yes,Yes,No,No,No,No,3.5mm,No,No,No,No,microSD,Intel Atom Z3530,802.11 b/g/n,310.0,120.00 x 214.00 x 8.90,4000.0,64.0,4.0,,2.0,,Yes,No,No,,GSM,Regular,,Yes,"{'Sim 1 Supports 4G in India (Band 40)': 'No', 'Sim 1 3G': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'No', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM', 'Skin': 'ZenUI', 'Sim 1 4G/ LTE': 'No', 'Sim 2 4G/ LTE': 'No', 'Sim 1 SIM Type': 'Regular', 'Sim 2 SIM Type': 'Regular'}",14490.0,179.0,2.0,64.0,2.0,16.0,,Unknown,8,3,8,32,48,99,True,TAB_14afb2db84b1aeff,005669a725dd9e65,98b06eacd67dde87,"Category: Tablet. Brand: Asus. Model: Fonepad 8 (FE380CG). Product: Asus Fonepad 8 FE380CG-1A071A Tablet (16GB, 8 Inches, WI-FI, Black). Launch information: June 2014. Processor: 1.3GHz quad-core. Processor make/chipset: Intel Atom Z3530. RAM: 2 GB. Internal storage: 16 GB. Expandable storage: Yes. Expandable storage type: microSD. Expandable storage capacity: 64 GB. Screen size: 8 inches. Resolution: 1280x800. Pixels per inch: Unknown. Touchscreen: No. Front camera: 2-megapixel. Rear camera: 5-megapixel. Rear flash: Unknown. Operating system: Android 4.4. OS family: Android. OS version: 4.4. Battery capacity: 4000 mAh. Removable battery: No. Weight: 310 grams. Dimensions: 120.00 x 214.00 x 8.90 mm. Thickness: Unknown mm. Colour: Unknown. Wi-Fi: Yes. Wi-Fi standards: 802.11 b/g/n. Wi-Fi Direct: No. Bluetooth: Yes. Bluetooth version: 4. GPS: Yes. Number of SIMs: 2. 3G: Yes. 4G/LTE: No. 4G Band 40 support in India: No. GSM/CDMA: GSM. SIM type: Regular. Accelerometer: Yes. Ambient light sensor: Yes. Gyroscope: Yes. Compass/magnetometer: Yes. Proximity sensor: Yes. Barometer: No. NFC: No. USB OTG: No. USB Type-C information: Unknown. FM: No. Infrared: No. Temperature sensor: No. Headphones: 3.5mm. MHL: No. Form factor: Unknown. Listed price: ₹14490. Rating count: 179. Rating distribution: 1-star 8%, 2-star 3%, 3-star 8%, 4-star 32%, 5-star 48%.",False,False
